tbl,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs
Table 6,20074,48880,66600,"Las Vegas, Nevada, USA","Orlando, Florida, USA",2039,893.0434783,207.8742782,US,34.50584226,210.4608042,WN,27.64118793,185.5876486,4647
Table 6,20074,48880,67930,"Las Vegas, Nevada, USA","Panama City, Florida, USA",1749,11.95652174,329.7643636,DL,82.72727273,326.0392308,NW,12.72727273,302.825,4648
Table 6,20074,48880,68560,"Las Vegas, Nevada, USA","Pasco, Washington, USA",732,147.173913,125.7063959,G4,82.27474151,105.5908528,G4,82.27474151,105.5908528,4649
Table 6,20074,48880,69380,"Las Vegas, Nevada, USA","Pensacola, Florida, USA",1658,96.41304348,197.7059527,DL,38.44419391,206.6399707,CO,25.47914318,185.9505752,4650
Table 6,20074,48880,69470,"Las Vegas, Nevada, USA","Peoria, Illinois, USA",1413,215.1086957,120.3670642,G4,97.47347145,115.7794142,G4,97.47347145,115.7794142,4651
Table 6,20074,48880,69880,"Las Vegas, Nevada, USA","Philadelphia, Pennsylvania, USA",2176,1325.543478,205.3587856,US,57.32677327,228.4163153,WN,23.41123411,164.0741506,4652
Table 6,20074,48880,69980,"Las Vegas, Nevada, USA","Phoenix, Arizona, USA",256,2544.130435,100.5698522,WN,74.028027,97.90379523,WN,74.028027,97.90379523,4653
Table 6,20074,48880,70470,"Las Vegas, Nevada, USA","Pittsburgh, Pennsylvania, USA",1910,652.7173913,197.0329625,WN,42.11490425,166.3388375,WN,42.11490425,166.3388375,4654
Table 6,20074,48880,71760,"Las Vegas, Nevada, USA","Portland, Maine, USA",2411,57.39130435,218.0138826,DL,31.62878788,200.2925749,CO,17.99242424,178.826,4655
Table 6,20074,48880,71790,"Las Vegas, Nevada, USA","Portland, Oregon, USA",762,1243.26087,138.683818,AS,45.37506557,137.1881715,US,17.98391327,135.2630822,4656
Table 6,20074,48880,73020,"Las Vegas, Nevada, USA","Providence, Rhode Island, USA",2363,294.673913,198.0230948,WN,64.51493914,192.916215,WN,64.51493914,192.916215,4657
Table 6,20074,48880,74830,"Las Vegas, Nevada, USA","Raleigh/Durham, North Carolina, USA",2027,510.326087,171.9320937,WN,48.58359957,165.3885314,WN,48.58359957,165.3885314,4658
Table 6,20074,48880,75020,"Las Vegas, Nevada, USA","Rapid City, South Dakota, USA",843,123.9130435,129.6920088,G4,75.2631579,105.6370746,G4,75.2631579,105.6370746,4659
Table 6,20074,48880,75250,"Las Vegas, Nevada, USA","Redding, California, USA",493,11.19565217,202.4835922,UA,82.52427185,201.9252941,UA,82.52427185,201.9252941,4660
Table 6,20074,48880,75500,"Las Vegas, Nevada, USA","Reno, Nevada, USA",345,1579.130435,102.0644425,WN,94.76872247,102.44276,US,4.887114537,92.84338028,4661
Table 6,20074,48880,75820,"Las Vegas, Nevada, USA","Richmond, Virginia, USA",2087,181.1956522,213.5991602,DL,27.4745051,214.0815721,AA,17.75644871,193.4995946,4662
Table 6,20074,48880,76430,"Las Vegas, Nevada, USA","Roanoke, Virginia, USA",1944,28.47826087,300.639771,US,51.52671756,282.8465926,US,51.52671756,282.8465926,4663
Table 6,20074,48880,76590,"Las Vegas, Nevada, USA","Rochester, Minnesota, USA",1313,63.04347826,126.6253103,G4,85.17241379,108.7512753,G4,85.17241379,108.7512753,4664
Table 6,20074,48880,76620,"Las Vegas, Nevada, USA","Rochester, New York, USA",2041,183.1521739,176.1403442,FL,55.43026706,155.3565525,FL,55.43026706,155.3565525,4665
Table 6,20074,48880,76650,"Las Vegas, Nevada, USA","Rockford, Illinois, USA",1456,142.2826087,130.3924446,G4,95.64553094,128.4519329,G4,95.64553094,128.4519329,4666
Table 6,20074,48880,77850,"Las Vegas, Nevada, USA","Sacramento, California, USA",397,1321.521739,129.6611441,WN,77.15907222,130.7644729,US,21.10544498,124.233979,4667
Table 6,20074,48880,77960,"Las Vegas, Nevada, USA","Saginaw, Michigan, USA",1720,26.52173913,222.4347131,NW,76.2295082,211.9195699,NW,76.2295082,211.9195699,4668
Table 6,20074,48880,78460,"Las Vegas, Nevada, USA","St. Louis, Missouri, USA",1372,684.7826087,192.5037095,WN,51.19047619,189.6021333,WN,51.19047619,189.6021333,4669
Table 6,20074,48880,78870,"Las Vegas, Nevada, USA","Salinas, California, USA",375,15,191.4728261,UA,64.49275362,197.7806742,US,27.53623188,175.3634211,4670
Table 6,20074,48880,79070,"Las Vegas, Nevada, USA","Salt Lake City, Utah, USA",368,1076.521739,118.2689429,WN,60.12722133,117.0054425,WN,60.12722133,117.0054425,4671
Table 6,20074,48880,79320,"Las Vegas, Nevada, USA","San Angelo, Texas, USA",904,16.41304348,229.8058278,AA,83.44370861,221.6792064,AA,83.44370861,221.6792064,4672
Table 6,20074,48880,79360,"Las Vegas, Nevada, USA","San Antonio, Texas, USA",1069,666.1956522,176.5668413,WN,70.30510687,173.282214,F9,2.643171806,152.8628395,4673
Table 6,20074,48880,79520,"Las Vegas, Nevada, USA","San Diego, California, USA",258,1946.956522,100.7653171,WN,87.28226887,100.8000832,US,12.17061188,99.50558257,4674
Table 6,20074,48880,79830,"Las Vegas, Nevada, USA","San Francisco, California, USA",414,2028.695652,109.8613679,UA,42.56322332,116.2762613,WN,33.36905272,96.06576108,4675
Table 6,20074,48880,80050,"Las Vegas, Nevada, USA","San Jose, California, USA",386,1641.630435,108.5132643,WN,76.86552341,108.9639108,US,22.13467523,106.0470835,4676
Table 6,20074,48880,80330,"Las Vegas, Nevada, USA","San Luis Obispo, California, USA",314,42.39130435,124.1304359,UA,44.35897436,120.6878613,US,41.7948718,120.2303681,4677
Table 6,20074,48880,80650,"Las Vegas, Nevada, USA","Santa Ana, California, USA",226,1319.782609,110.9097192,WN,50.60945479,116.2014939,US,48.90462856,105.2861283,4678
Table 6,20074,48880,80690,"Las Vegas, Nevada, USA","Santa Barbara, California, USA",288,68.26086957,154.3460987,US,86.78343949,145.5801101,DL,2.229299363,144.8121429,4679
Table 6,20074,48880,81100,"Las Vegas, Nevada, USA","Santa Maria, California, USA",310,66.84782609,96.45160976,G4,92.03252033,91.94922262,G4,92.03252033,91.94922262,4680
Table 6,20074,48880,82080,"Las Vegas, Nevada, USA","Sarasota/Bradenton, Florida, USA",2000,27.60869565,255.203937,DL,57.08661417,288.516069,CO,17.32283465,193.9193182,4681
Table 6,20074,48880,82340,"Las Vegas, Nevada, USA","Savannah, Georgia, USA",1956,67.7173913,243.8683467,DL,60.19261637,243.94328,US,14.76725522,231.6222826,4682
Table 6,20074,48880,82600,"Las Vegas, Nevada, USA","Scranton/Wilkes-Barre, Pa, USA",2143,66.84782609,191.1156748,US,45.36585366,208.5078136,DL,41.78861789,165.1415953,4683
Table 6,20074,48880,82630,"Las Vegas, Nevada, USA","Seattle, Washington, USA",866,2130.108696,144.7951636,AS,55.94733888,145.9621607,US,20.21738021,137.6977764,4684
Table 6,20074,48880,83600,"Las Vegas, Nevada, USA","Shreveport, Louisiana, USA",1243,92.5,165.1516334,G4,71.09283196,120.0447769,G4,71.09283196,120.0447769,4685
Table 6,20074,48880,84300,"Las Vegas, Nevada, USA","Sioux Falls, South Dakota, USA",1105,202.9347826,129.6229138,G4,88.59132298,117.3920496,G4,88.59132298,117.3920496,4686
Table 6,20074,48880,85070,"Las Vegas, Nevada, USA","South Bend, Indiana, USA",1594,150.1086957,158.0583925,G4,75.81462708,134.6074594,G4,75.81462708,134.6074594,4687
Table 6,20074,48880,85290,"Las Vegas, Nevada, USA","Spokane, Washington, USA",806,353.2608696,154.1898154,WN,70.67692308,149.7115063,WN,70.67692308,149.7115063,4688
Table 6,20074,48880,85330,"Las Vegas, Nevada, USA","Springfield, Illinois, USA",1410,63.69565217,102.2936007,G4,97.26962457,98.17175439,G4,97.26962457,98.17175439,4689
Table 6,20074,48880,85370,"Las Vegas, Nevada, USA","Springfield, Missouri, USA",1210,184.0217391,140.8228116,G4,91.43532191,127.1434884,G4,91.43532191,127.1434884,4690
Table 6,20074,48880,85990,"Las Vegas, Nevada, USA","Stockton, California, USA",359,115.6521739,82.0319079,G4,100,82.0319079,G4,100,82.0319079,4691
Table 6,20074,48880,86840,"Las Vegas, Nevada, USA","Syracuse, New York, USA",2120,149.0217391,203.202779,DL,28.88402626,167.5863384,DL,28.88402626,167.5863384,4692
Table 6,20074,48880,87620,"Las Vegas, Nevada, USA","Tallahassee, Florida, USA",1818,37.5,245.5413044,DL,66.08695652,244.6840351,CO,12.46376812,239.8309302,4693
Table 6,20074,48880,87870,"Las Vegas, Nevada, USA","Tampa, Florida, USA",1984,745.1086957,191.6818235,US,41.53172867,206.3896628,DL,10.6491612,172.1635753,4694
Table 6,20074,48880,90630,"Las Vegas, Nevada, USA","Toledo, Ohio, USA",1724,13.47826087,204.7729032,AA,37.09677419,180.565,AA,37.09677419,180.565,4695
Table 6,20074,48880,91230,"Las Vegas, Nevada, USA","Traverse City, Michigan, USA",1659,23.58695652,234.2985254,NW,54.37788018,223.2733898,NW,54.37788018,223.2733898,4696
Table 6,20074,48880,91940,"Las Vegas, Nevada, USA","Tucson, Arizona, USA",365,662.6086957,97.20982448,WN,89.63254593,95.60371706,UA,1.049868766,93.1053125,4697
Table 6,20074,48880,92080,"Las Vegas, Nevada, USA","Tulsa, Oklahoma, USA",1076,255.6521739,167.2347321,WN,67.72959184,163.9569994,DL,3.401360544,119.90125,4698
Table 6,20074,48880,92760,"Las Vegas, Nevada, USA","Tyler, Texas, USA",1158,12.5,225.1785217,AA,63.47826087,216.970411,AA,63.47826087,216.970411,4699
Table 6,20074,48880,95810,"Las Vegas, Nevada, USA","Waco, Texas, USA",1074,14.23913044,200.2615267,AA,80.91603053,186.3262264,AA,80.91603053,186.3262264,4700
Table 6,20074,48880,96460,"Las Vegas, Nevada, USA","Washington, D.C., USA",2089,1300.217391,211.0253645,UA,34.14980772,240.9328225,WN,14.72161846,148.846184,4701
Table 6,20074,48880,96830,"Las Vegas, Nevada, USA","Stevens Point, Wisconsin, USA",1464,21.95652174,231.0169802,NW,74.75247525,237.3605298,UA,16.33663366,188.5209091,4702
Table 6,20074,48880,97100,"Las Vegas, Nevada, USA","Wenatchee, Washington, USA",823,10.32608696,193.0754737,AS,97.89473684,193.7867742,AS,97.89473684,193.7867742,4703
Table 6,20074,48880,97160,"Las Vegas, Nevada, USA","West Palm Beach, Florida, USA",2158,170.5434783,204.7766093,DL,34.03441683,211.6315543,US,25.49394519,193.38795,4704
Table 6,20074,48880,97390,"Las Vegas, Nevada, USA","White Plains, New York, USA",2249,17.39130435,258.3146875,AA,21.875,223.1814286,AA,21.875,223.1814286,4705
Table 6,20074,48880,97500,"Las Vegas, Nevada, USA","Wichita, Kansas, USA",987,282.0652174,130.3627515,G4,76.06936416,116.9106738,G4,76.06936416,116.9106738,4706
Table 6,20074,48880,97780,"Las Vegas, Nevada, USA","Wilmington, North Carolina, USA",2100,46.41304348,214.7890632,US,70.72599532,231.2986093,DL,25.29274005,168.4378704,4707
Table 6,20074,48880,98690,"Las Vegas, Nevada, USA","Yakima, Washington, USA",775,16.84782609,191.2121936,AS,64.51612903,198.7834,DL,31.61290323,174.6114286,4708
Table 6,20074,48880,99460,"Las Vegas, Nevada, USA","Yuma, Arizona, USA",238,10.76086957,145.7088889,US,96.96969697,145.7477083,US,96.96969697,145.7477083,4709
Table 6,20074,49160,63760,"Lawton, Oklahoma, USA","New York, New York, USA",1410,10.43478261,270.0091667,AA,90.625,278.617931,AA,90.625,278.617931,4710
Table 6,20074,49160,96460,"Lawton, Oklahoma, USA","Washington, D.C., USA",1220,11.08695652,285.3366667,AA,99.01960784,285.9833663,AA,99.01960784,285.9833663,4711
Table 6,20074,49750,71790,"Lewiston, Idaho, USA","Portland, Oregon, USA",274,18.26086957,135.9357143,AS,97.02380952,137.0211043,AS,97.02380952,137.0211043,4712
Table 6,20074,49750,79070,"Lewiston, Idaho, USA","Salt Lake City, Utah, USA",461,13.80434783,209.0540158,DL,88.97637795,212.9923894,AS,3.937007874,196.92,4713
Table 6,20074,49750,82630,"Lewiston, Idaho, USA","Seattle, Washington, USA",261,47.7173913,120.0477904,AS,97.72209567,120.3037762,AS,97.72209567,120.3037762,4714
Table 6,20074,49850,50670,"Lexington/Frankfort, Kentucky, USA","Little Rock, Arkansas, USA",482,13.69565217,163.0519841,DL,67.46031746,168.7158824,NW,24.6031746,145.8529032,4715
Table 6,20074,49850,51410,"Lexington/Frankfort, Kentucky, USA","Los Angeles, California, USA",1904,100.6521739,193.6130778,DL,62.85097192,181.7831272,NW,15.6587473,147.7141379,4716
Table 6,20074,49850,53970,"Lexington/Frankfort, Kentucky, USA","Manchester, New Hampshire, USA",771,17.2826087,183.7912579,DL,33.96226415,181.3451852,NW,23.89937107,172.3076316,4717
Table 6,20074,49850,57180,"Lexington/Frankfort, Kentucky, USA","Memphis, Tennessee, USA",363,15.76086957,288.3751035,NW,77.93103448,282.0772566,NW,77.93103448,282.0772566,4718
Table 6,20074,49850,57560,"Lexington/Frankfort, Kentucky, USA","Miami, Florida, USA",881,35.43478261,218.3332515,DL,63.49693252,207.3356039,DL,63.49693252,207.3356039,4719
Table 6,20074,49850,57970,"Lexington/Frankfort, Kentucky, USA","Minneapolis/St.Paul, Minnesota, USA",650,30.10869565,265.5082311,NW,36.82310469,300.7660784,UA,20.93862816,212.8572414,4720
Table 6,20074,49850,61830,"Lexington/Frankfort, Kentucky, USA","Myrtle Beach, South Carolina, USA",438,12.93478261,143.1518487,DL,51.2605042,136.5678689,DL,51.2605042,136.5678689,4721
Table 6,20074,49850,63580,"Lexington/Frankfort, Kentucky, USA","New Orleans, Louisiana, USA",642,46.63043478,180.828648,DL,52.91375291,182.7989868,NW,13.75291375,138.2966102,4722
Table 6,20074,49850,63760,"Lexington/Frankfort, Kentucky, USA","New York, New York, USA",607,136.6304348,213.512681,DL,57.91567224,208.9585302,DL,57.91567224,208.9585302,4723
Table 6,20074,49850,66600,"Lexington/Frankfort, Kentucky, USA","Orlando, Florida, USA",689,74.02173913,214.9778267,DL,77.09251101,208.4836571,DL,77.09251101,208.4836571,4724
Table 6,20074,49850,69880,"Lexington/Frankfort, Kentucky, USA","Philadelphia, Pennsylvania, USA",519,48.47826087,206.2797085,DL,32.51121076,216.5091724,NW,21.52466368,170.0578125,4725
Table 6,20074,49850,69980,"Lexington/Frankfort, Kentucky, USA","Phoenix, Arizona, USA",1567,38.26086957,259.1882102,DL,39.20454546,261.1642754,CO,14.77272727,218.5051923,4726
Table 6,20074,49850,71790,"Lexington/Frankfort, Kentucky, USA","Portland, Oregon, USA",2009,10.2173913,341.0297872,DL,39.36170213,328.6051351,NW,14.89361702,319.3957143,4727
Table 6,20074,49850,73020,"Lexington/Frankfort, Kentucky, USA","Providence, Rhode Island, USA",744,17.06521739,198.9010828,US,45.85987261,206.0326389,NW,26.11464968,165.8468293,4728
Table 6,20074,49850,74830,"Lexington/Frankfort, Kentucky, USA","Raleigh/Durham, North Carolina, USA",355,13.69565217,291.3533333,DL,48.41269841,277.3162295,DL,48.41269841,277.3162295,4729
Table 6,20074,49850,75820,"Lexington/Frankfort, Kentucky, USA","Richmond, Virginia, USA",400,14.13043478,230.284,US,54.61538462,218.02,US,54.61538462,218.02,4730
Table 6,20074,49850,79070,"Lexington/Frankfort, Kentucky, USA","Salt Lake City, Utah, USA",1471,13.58695652,357.11776,DL,67.2,382.46,AA,10.4,290.5453846,4731
Table 6,20074,49850,79360,"Lexington/Frankfort, Kentucky, USA","San Antonio, Texas, USA",988,35.76086957,209.0750152,DL,39.51367781,195.4965385,DL,39.51367781,195.4965385,4732
Table 6,20074,49850,79520,"Lexington/Frankfort, Kentucky, USA","San Diego, California, USA",1866,25.32608696,319.1454077,DL,43.77682403,334.7935294,DL,43.77682403,334.7935294,4733
Table 6,20074,49850,79830,"Lexington/Frankfort, Kentucky, USA","San Francisco, California, USA",2052,28.47826087,370.2516031,DL,45.41984733,359.6261345,AA,16.41221374,315.0055814,4734
Table 6,20074,49850,80050,"Lexington/Frankfort, Kentucky, USA","San Jose, California, USA",2032,12.5,348.7278261,AA,31.30434783,328.1322222,AA,31.30434783,328.1322222,4735
Table 6,20074,49850,80650,"Lexington/Frankfort, Kentucky, USA","Santa Ana, California, USA",1881,14.56521739,339.6379105,DL,39.55223881,346.0035849,AA,31.34328358,322.8845238,4736
Table 6,20074,49850,82080,"Lexington/Frankfort, Kentucky, USA","Sarasota/Bradenton, Florida, USA",743,15.43478261,180.3143662,DL,68.30985916,173.0345361,DL,68.30985916,173.0345361,4737
Table 6,20074,49850,82340,"Lexington/Frankfort, Kentucky, USA","Savannah, Georgia, USA",451,11.08695652,198.8896078,DL,61.76470588,227.5595238,US,37.25490196,152.3473684,4738
Table 6,20074,49850,82630,"Lexington/Frankfort, Kentucky, USA","Seattle, Washington, USA",2003,23.36956522,307.3509767,DL,38.60465116,318.3092771,NW,14.88372093,268.06875,4739
Table 6,20074,49850,87870,"Lexington/Frankfort, Kentucky, USA","Tampa, Florida, USA",704,55.86956522,178.6133463,DL,55.44747082,171.2539298,NW,12.25680934,142.4820635,4740
Table 6,20074,49850,92080,"Lexington/Frankfort, Kentucky, USA","Tulsa, Oklahoma, USA",636,16.19565217,196.9245638,DL,44.29530201,195.295303,NW,23.48993289,163.4065714,4741
Table 6,20074,49850,96460,"Lexington/Frankfort, Kentucky, USA","Washington, D.C., USA",414,83.91304348,218.1447409,DL,66.58031088,214.7853502,DL,66.58031088,214.7853502,4742
Table 6,20074,49850,97160,"Lexington/Frankfort, Kentucky, USA","West Palm Beach, Florida, USA",825,25.43478261,212.4207692,DL,53.84615385,213.3585714,US,41.45299145,207.3728866,4743
Table 6,20074,50370,51410,"Lincoln, Nebraska, USA","Los Angeles, California, USA",1279,11.19565217,256.9868932,UA,74.75728155,261.4474026,NW,21.3592233,245.12,4744
Table 6,20074,50370,57970,"Lincoln, Nebraska, USA","Minneapolis/St.Paul, Minnesota, USA",331,15.86956522,267.1566438,NW,93.83561644,267.0744526,NW,93.83561644,267.0744526,4745
Table 6,20074,50370,63760,"Lincoln, Nebraska, USA","New York, New York, USA",1203,19.02173913,290.2569714,UA,60,282.7364762,UA,60,282.7364762,4746
Table 6,20074,50370,69880,"Lincoln, Nebraska, USA","Philadelphia, Pennsylvania, USA",1135,11.73913044,260.6613889,NW,52.77777778,227.222807,NW,52.77777778,227.222807,4747
Table 6,20074,50370,82630,"Lincoln, Nebraska, USA","Seattle, Washington, USA",1342,13.91304348,271.5180469,UA,61.71875,275.6872152,NW,34.375,237.8172727,4748
Table 6,20074,50370,96460,"Lincoln, Nebraska, USA","Washington, D.C., USA",1056,19.7826087,266.3718132,UA,54.94505495,272.1664,NW,41.20879121,257.4758667,4749
Table 6,20074,50670,51410,"Little Rock, Arkansas, USA","Los Angeles, California, USA",1494,169.5652174,196.042859,WN,28.58974359,185.2120404,CO,17.94871795,173.6432857,4750
Table 6,20074,50670,51510,"Little Rock, Arkansas, USA","Louisville, Kentucky, USA",432,45.32608696,143.494964,WN,52.75779377,123.7472273,WN,52.75779377,123.7472273,4751
Table 6,20074,50670,51640,"Little Rock, Arkansas, USA","Lubbock, Texas, USA",554,25.32608696,152.3433047,WN,85.40772532,151.4158794,WN,85.40772532,151.4158794,4752
Table 6,20074,50670,53970,"Little Rock, Arkansas, USA","Manchester, New Hampshire, USA",1252,24.7826087,212.7558333,WN,47.36842105,218.262963,US,27.19298246,203.1112903,4753
Table 6,20074,50670,57560,"Little Rock, Arkansas, USA","Miami, Florida, USA",941,37.39130435,226.7812791,DL,48.8372093,210.884881,NW,11.91860465,205.5314634,4754
Table 6,20074,50670,57650,"Little Rock, Arkansas, USA","Midland/Odessa, Texas, USA",608,12.2826087,175.239469,WN,89.38053097,174.5056436,WN,89.38053097,174.5056436,4755
Table 6,20074,50670,57850,"Little Rock, Arkansas, USA","Milwaukee, Wisconsin, USA",613,25.76086957,178.7131224,NW,41.7721519,167.0308081,DL,24.47257384,162.4498276,4756
Table 6,20074,50670,57970,"Little Rock, Arkansas, USA","Minneapolis/St.Paul, Minnesota, USA",703,68.91304348,263.0678707,NW,54.41640379,289.2907246,AA,32.33438486,222.2002927,4757
Table 6,20074,50670,62860,"Little Rock, Arkansas, USA","Nashville, Tennessee, USA",327,13.04347826,282.81325,AA,40,257.5075,AA,40,257.5075,4758
Table 6,20074,50670,63580,"Little Rock, Arkansas, USA","New Orleans, Louisiana, USA",346,79.56521739,164.1312022,WN,52.18579235,156.5506021,WN,52.18579235,156.5506021,4759
Table 6,20074,50670,63760,"Little Rock, Arkansas, USA","New York, New York, USA",1088,208.2608696,196.6315084,DL,31.00208768,193.2393603,NW,22.9645094,178.3249773,4760
Table 6,20074,50670,64500,"Little Rock, Arkansas, USA","Norfolk, Virginia, USA",911,31.41304348,222.364083,DL,39.44636678,239.7687719,US,21.4532872,199.5125807,4761
Table 6,20074,50670,65420,"Little Rock, Arkansas, USA","Oakland, California, USA",1681,49.45652174,228.106022,WN,58.9010989,211.7042537,WN,58.9010989,211.7042537,4762
